ISR_Number,A/C Status,ISR Status,Pri,Squadron,Location,State/Country,Region,Longitude,Latitude,BUNO,TMS,PLATFORM,TYPE,Date Created,TAT,Repair Category
1255,2,Cancelled,102,SQD-7,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,164770,MH-53E,H-53,ROTOR,3/4/2014 23:43,32,
1256,2,Archived,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165531,FA-18D,F-18 LEGACY,FIXED WING,3/4/2014 23:52,88,Crack
1257,2,Archived,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,167819,MH-60S,H-60,ROTOR,3/4/2014 23:56,108,
1258,1,Archived,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,166367,MH-60S,H-60,ROTOR,3/5/2014 0:04,67,
1259,2,Archived,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,167854,MH-60S,H-60,ROTOR,3/5/2014 0:10,27,Corrosion
1260,2,Archived,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,167854,MH-60S,H-60,ROTOR,3/5/2014 0:17,59,Crack
1261,1,PMI Concurrent,102,SQD-112,Gimhae (KAL),Korea,PACIFIC,128.889352,35.269315,167109,KC-130J,C-130,FIXED WING,3/5/2014 0:37,27,
1263,2,Cancelled,103,SQD-24,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,165280,AH-1W,H-1,ROTOR,3/5/2014 6:31,32,
1264,2,Deleted,101,SQD-24,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,165284,AH-1W,H-1,ROTOR,3/5/2014 6:43,35,
1266,2,Cancelled,102,SQD-101,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,165411,FA-18D,F-18 LEGACY,FIXED WING,3/5/2014 17:47,116,Crack
1267,2,Archived,102,SQD-100,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164965,FA-18D,F-18 LEGACY,FIXED WING,3/5/2014 17:51,36,Crack
1268,2,Passed for Action,102,SQD-7,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,164767,MH-53E,H-53,ROTOR,3/5/2014 18:47,41,BUSHING REPAIR
1269,2,PMI Concurrent,102,SQD-112,Gimhae (KAL),Korea,PACIFIC,128.889352,35.269315,167109,KC-130J,C-130,FIXED WING,3/5/2014 20:25,118,
1270,2,Archived,102,SQD-73,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166869,FA-18E,F-18 SUPERS,FIXED WING,3/5/2014 20:43,69,
1273,1,Archived,102,SQD-104,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,162469,FA-18A,F-18 LEGACY,FIXED WING,3/5/2014 22:30,89,BUSHING REPAIR
1274,1,Archived,102,SQD-104,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,163166,FA-18A,F-18 LEGACY,FIXED WING,3/5/2014 22:40,36,BUSHING REPAIR
1275,1,Archived,103,SQD-104,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,162848,FA-18A,F-18 LEGACY,FIXED WING,3/5/2014 22:55,31,BUSHING REPAIR
1277,2,Passed for Action,102,SQD-83,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,168464,FA-18E,F-18 SUPERS,FIXED WING,3/5/2014 23:48,11,
1278,2,Archived,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164702,FA-18D,F-18 LEGACY,FIXED WING,3/5/2014 23:57,20,Crack
1279,2,Passed for Action,102,SQD-4,Korea,Korea,PACIFIC,128.064185,35.083358,164769,MH-53E,H-53,ROTOR,3/6/2014 0:08,120,
1280,2,PMI Concurrent,102,SQD-33,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167839,MH-60S,H-60,ROTOR,3/6/2014 18:35,62,Corrosion
1281,1,Passed for Action,102,SQD-116,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,168004,MV-22B,V-22,ROTOR,3/6/2014 19:37,51,Corrosion
1282,2,Archived,102,SQD-12,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,162523,CH-53E,H-53,ROTOR,3/6/2014 20:44,25,
1283,2,Passed for Action,102,SQD-54,Sacheon (KAI),Korea,PACIFIC,128.064185,35.083358,163087,CH-53E,H-53,ROTOR,3/6/2014 21:25,25,
1284,2,Archived,102,SQD-102,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,164945,FA-18D,F-18 LEGACY,FIXED WING,3/6/2014 21:39,98,
1285,1,Cancelled,102,SQD-112,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,167982,KC-130J,C-130,FIXED WING,3/6/2014 22:43,5,
1286,2,Cancelled,102,SQD-112,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,167109,KC-130J,C-130,FIXED WING,3/6/2014 22:49,68,
1287,1,Cancelled,103,SQD-112,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,167923,KC-130J,C-130,FIXED WING,3/6/2014 22:55,49,
1288,1,Archived,102,SQD-83,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,165866,FA-18E,F-18 SUPERS,FIXED WING,3/6/2014 23:13,43,
1289,2,Archived,102,SQD-83,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,165866,FA-18E,F-18 SUPERS,FIXED WING,3/6/2014 23:22,95,Crack
1290,2,Archived,102,SQD-7,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,164767,MH-53E,H-53,ROTOR,3/6/2014 23:39,89,Crack
1291,2,Complete,102,SQD-4,Korea,Korea,PACIFIC,128.064185,35.083358,163056,MH-53E,H-53,ROTOR,3/6/2014 23:46,62,Crack
1292,2,Archived,102,SQD-100,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164705,FA-18D,F-18 LEGACY,FIXED WING,3/9/2014 19:13,89,Crack
1295,1,Complete,102,SQD-112,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,167981,KC-130J,C-130,FIXED WING,3/9/2014 19:24,101,
1296,1,Complete,102,SQD-112,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,167923,KC-130J,C-130,FIXED WING,3/9/2014 19:27,97,
1297,1,Complete,102,SQD-112,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,167927,KC-130J,C-130,FIXED WING,3/9/2014 19:31,33,
1298,2,Archived,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164662,FA-18D,F-18 LEGACY,FIXED WING,3/11/2014 18:18,42,
1299,2,Passed for Action,102,SQD-18,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,164361,CH-53E,H-53,ROTOR,3/11/2014 18:24,72,
1300,2,Archived,102,SQD-106,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164273,FA-18C,F-18 LEGACY,FIXED WING,3/11/2014 20:53,27,BUSHING REPAIR
1301,2,Archived,102,SQD-106,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164062,FA-18C,F-18 LEGACY,FIXED WING,3/11/2014 20:55,112,BUSHING REPAIR
1302,2,Archived,102,SQD-73,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166869,FA-18E,F-18 SUPERS,FIXED WING,3/12/2014 18:30,103,
1305,1,Deleted,102,#N/A,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164273,FA-18C,F-18 LEGACY,FIXED WING,3/13/2014 2:18,112,
1306,2,Complete,102,SQD-124,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,162550,AH-1W,H-1,ROTOR,3/16/2014 18:42,42,
1307,1,Complete,102,SQD-118,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,167906,MV-22B,V-22,ROTOR,3/16/2014 18:51,34,
1309,2,Cancelled,102,SQD-18,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,162499,CH-53E,H-53,ROTOR,3/16/2014 19:50,55,
1310,2,Cancelled,102,SQD-18,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,162499,CH-53E,H-53,ROTOR,3/16/2014 19:55,101,
1311,1,Archived,102,SQD-53,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167035,MH-60R,H-60,ROTOR,3/17/2014 18:14,1,BUSHING REPAIR
1314,2,Archived,102,SQD-100,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164888,FA-18D,F-18 LEGACY,FIXED WING,3/23/2014 18:32,116,
1315,1,Complete,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,168397,MH-60S,H-60,ROTOR,3/23/2014 18:39,28,Crack
1317,2,Complete,102,SQD-66,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,165812,E-2C,E-2/C-2,FIXED WING,3/23/2014 22:18,103,
1319,2,Passed for Action,102,SQD-18,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,162499,CH-53E,H-53,ROTOR,3/24/2014 18:53,118,
1320,2,Passed for Action,102,SQD-18,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,162499,CH-53E,H-53,ROTOR,3/24/2014 18:57,27,
1321,1,Archived,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164674,FA-18D,F-18 LEGACY,FIXED WING,3/25/2014 21:12,102,BUSHING REPAIR
1322,1,Cancelled,102,SQD-7,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,164764,MH-53E,H-53,ROTOR,3/26/2014 2:10,87,Crack
1323,2,Complete,102,SQD-106,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164006,FA-18C,F-18 LEGACY,FIXED WING,3/27/2014 18:59,65,
1325,1,Cancelled,102,SQD-53,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167031,MH-60R,H-60,ROTOR,3/27/2014 19:41,81,BUSHING REPAIR
1326,2,Complete,101,SQD-106,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164261,FA-18C,F-18 LEGACY,FIXED WING,3/30/2014 18:47,81,
1327,2,Archived,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164945,FA-18D,F-18 LEGACY,FIXED WING,3/30/2014 18:55,7,BUSHING REPAIR
1328,2,Passed for Action,102,SQD-118,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,165841,MV-22B,V-22,ROTOR,3/30/2014 19:03,68,
1330,1,Complete,102,SQD-63,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166938,EA-18G,EA-18,FIXED WING,4/2/2014 18:51,56,
1331,1,Complete,102,SQD-63,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166931,EA-18G,EA-18,FIXED WING,4/2/2014 18:55,49,
1332,1,Complete,102,SQD-63,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166933,EA-18G,EA-18,FIXED WING,4/2/2014 18:58,64,
1333,2,Complete,101,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164662,FA-18D,F-18 LEGACY,FIXED WING,4/2/2014 19:26,30,BUSHING REPAIR
1334,2,Complete,102,SQD-100,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164965,FA-18D,F-18 LEGACY,FIXED WING,4/3/2014 18:39,83,
1335,2,Complete,102,SQD-100,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164886,FA-18D,F-18 LEGACY,FIXED WING,4/3/2014 18:42,117,
1336,2,Complete,102,SQD-100,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164679,FA-18D,F-18 LEGACY,FIXED WING,4/3/2014 22:43,17,Crack
1339,2,Complete,102,SQD-110,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,163146,FA-18A,F-18 LEGACY,FIXED WING,4/13/2014 18:41,100,PANEL REPAIR
1341,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164659,FA-18D,F-18 LEGACY,FIXED WING,4/13/2014 19:18,61,Crack
1342,2,Complete,102,SQD-33,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,168534,MH-60S,H-60,ROTOR,4/13/2014 19:26,84,Crack
1344,2,Complete,102,SQD-15,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,162493,CH-53E,H-53,ROTOR,4/14/2014 1:08,108,BUSHING REPAIR
1345,2,Complete,102,SQD-100,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164685,FA-18D,F-18 LEGACY,FIXED WING,4/15/2014 20:40,93,
1346,2,Complete,102,SQD-100,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164886,FA-18D,F-18 LEGACY,FIXED WING,4/15/2014 20:48,29,
1347,2,Cancelled,102,SQD-52,NAS North Island,California,CONUS,-117.207942,32.699877,166594,MH-60R,H-60,ROTOR,4/15/2014 20:54,100,BUSHING REPAIR
1348,1,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164702,FA-18D,F-18 LEGACY,FIXED WING,4/16/2014 2:19,84,
1350,2,Cancelled,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,167819,MH-60S,H-60,ROTOR,4/16/2014 20:20,17,
1351,2,Cancelled,102,SQD-110,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,162877,FA-18A,F-18 LEGACY,FIXED WING,4/17/2014 19:30,20,Crack
1352,2,Complete,102,SQD-70,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166922,FA-18F,F-18 SUPERS,FIXED WING,4/17/2014 19:34,58,
1353,2,Cancelled,102,#N/A,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,167819,MH-60S,H-60,ROTOR,4/17/2014 19:37,99,BUSHING REPAIR
1356,2,Complete,102,SQD-4,Pohang Korea,Korea,PACIFIC,129.354604,36.015563,163056,MH-53E,H-53,ROTOR,4/20/2014 18:32,60,Crack
1358,2,Passed for Action,102,SQD-132,Philippines,Philippines,PACIFIC,120.514596,15.180142,165378,C-130T,C-130,FIXED WING,4/22/2014 0:05,79,
1359,1,Passed for Action,102,SQD-18,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,161184,CH-53E,H-53,ROTOR,4/22/2014 20:13,82,
1360,2,Complete,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,166342,MH-60S,H-60,ROTOR,4/24/2014 18:48,109,
1361,2,Complete,102,SQD-110,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,162451,FA-18A,F-18 LEGACY,FIXED WING,4/24/2014 18:54,113,
1362,2,Complete,102,SQD-33,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167832,MH-60S,H-60,ROTOR,4/27/2014 18:38,89,
1363,2,Complete,102,SQD-100,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164957,FA-18D,F-18 LEGACY,FIXED WING,4/27/2014 23:19,92,
1365,2,Complete,102,SQD-100,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164888,FA-18D,F-18 LEGACY,FIXED WING,4/28/2014 18:22,81,BUSHING REPAIR
1366,2,Complete,102,SQD-106,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164265,FA-18C,F-18 LEGACY,FIXED WING,4/29/2014 20:24,117,BUSHING REPAIR
1367,2,Complete,102,SQD-106,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164265,FA-18C,F-18 LEGACY,FIXED WING,4/29/2014 20:29,46,
1368,2,Cancelled,102,SQD-100,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164957,FA-18D,F-18 LEGACY,FIXED WING,4/29/2014 20:32,94,
1369,2,Complete,100,SQD-135,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,162619,E-2C,E-2/C-2,FIXED WING,5/2/2014 1:53,65,Crack
1375,2,Complete,102,SQD-110,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,162849,FA-18A,F-18 LEGACY,FIXED WING,5/6/2014 21:03,111,
1376,2,Complete,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,167854,MH-60S,H-60,ROTOR,5/7/2014 20:31,80,
1377,2,Complete,102,SQD-100,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164705,FA-18D,F-18 LEGACY,FIXED WING,5/7/2014 20:36,75,
1378,2,Complete,102,SQD-112,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,168065,KC-130J,C-130,FIXED WING,5/8/2014 18:28,96,Crack
1379,2,Complete,102,SQD-100,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164957,FA-18D,F-18 LEGACY,FIXED WING,5/11/2014 19:35,48,
1380,2,Cancelled,102,SQD-118,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,168010,MV-22B,V-22,ROTOR,5/11/2014 19:41,24,Corrosion
1381,2,Complete,102,SQD-33,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167871,MH-60S,H-60,ROTOR,5/12/2014 1:25,59,BUSHING REPAIR
1382,2,Complete,102,SQD-33,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167871,MH-60S,H-60,ROTOR,5/12/2014 2:43,18,BUSHING REPAIR
1383,2,PMI Concurrent,102,SQD-102,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,164653,FA-18D,F-18 LEGACY,FIXED WING,5/13/2014 3:09,82,FUEL CELL
1384,1,Complete,102,SQD-118,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,168010,MV-22B,V-22,ROTOR,5/13/2014 18:45,81,Corrosion
1385,2,Deleted,101,SQD-118,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,168065,KC-130J,C-130,FIXED WING,5/13/2014 19:01,5,Crack
1386,1,Complete,102,SQD-100,Philippines,Philippines,PACIFIC,120.514596,15.180142,164738,FA-18D,F-18 LEGACY,FIXED WING,5/15/2014 18:39,78,
1387,2,Passed for Action,102,SQD-119,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,168408,UH-1Y,H-1,ROTOR,5/15/2014 23:53,29,
1390,2,Cancelled,102,SQD-100,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164888,FA-18D,F-18 LEGACY,FIXED WING,5/18/2014 19:34,49,FUEL LEAK
1393,1,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164945,FA-18D,F-18 LEGACY,FIXED WING,5/18/2014 22:31,60,BUSHING REPAIR
1394,2,PMI Concurrent,102,SQD-33,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167863,MH-60S,H-60,ROTOR,5/19/2014 0:36,83,
1395,2,Complete,102,SQD-100,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164685,FA-18D,F-18 LEGACY,FIXED WING,5/19/2014 2:28,31,FUEL CELL
1397,2,Complete,102,SQD-106,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164062,FA-18C,F-18 LEGACY,FIXED WING,5/27/2014 21:06,6,BUSHING REPAIR
1398,2,Complete,102,SQD-39,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,167892,MH-60S,H-60,ROTOR,5/29/2014 23:04,49,BUSHING REPAIR
1399,2,Complete,102,SQD-25,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,167998,UH-1Y,H-1,ROTOR,5/29/2014 23:39,52,
1400,1,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164653,FA-18D,F-18 LEGACY,FIXED WING,5/30/2014 1:48,103,BUSHING REPAIR
1401,1,Complete,102,SQD-83,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,168466,FA-18E,F-18 SUPERS,FIXED WING,5/30/2014 1:52,102,PANEL REPAIR
1402,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165531,FA-18D,F-18 LEGACY,FIXED WING,5/30/2014 2:05,113,Crack
1407,2,Complete,102,SQD-118,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,165852,MV-22B,V-22,ROTOR,6/1/2014 19:01,78,Corrosion
1411,1,Deleted,102,SQD-112,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,167981,KC-130J,C-130,FIXED WING,6/2/2014 2:42,8,
1412,2,Complete,102,SQD-18,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,163063,CH-53E,H-53,ROTOR,6/2/2014 18:27,57,
1415,1,Complete,102,SQD-106,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164273,FA-18C,F-18 LEGACY,FIXED WING,6/10/2014 18:27,90,BUSHING REPAIR
1417,2,P&E Closing Action,102,SQD-119,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,162525,CH-53E,H-53,ROTOR,6/10/2014 19:35,8,BUSHING REPAIR
1418,2,Complete,102,SQD-48,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167019,MH-60R,H-60,ROTOR,6/12/2014 0:34,44,
1421,2,Deleted,102,SQD-40,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,168541,MH-60S,H-60,ROTOR,6/15/2014 18:40,55,BUSHING REPAIR
1423,2,Complete,102,SQD-40,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,168541,MH-60S,H-60,ROTOR,6/18/2014 19:55,46,BUSHING REPAIR
1426,1,Complete,102,SQD-118,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,166746,MV-22B,V-22,ROTOR,6/18/2014 22:10,113,
1428,2,Passed for Action,102,SQD-14,Darwin Australia,Australia,PACIFIC,130.978081,-12.436351,161542,CH-53E,H-53,ROTOR,6/22/2014 18:45,22,
1430,2,Complete,102,SQD-118,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,167906,MV-22B,V-22,ROTOR,6/22/2014 19:04,32,
1433,1,Passed for Action,102,SQD-112,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,167925,KC-130J,C-130,FIXED WING,6/24/2014 20:13,5,
1434,2,Complete,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,167820,MH-60S,H-60,ROTOR,6/24/2014 22:55,112,
1435,1,Complete,102,SQD-102,"Tindall, Australia",Australia,PACIFIC,132.397372,-14.499501,165528,FA-18D,F-18 LEGACY,FIXED WING,6/25/2014 19:46,61,
1436,2,Complete,102,SQD-40,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,168541,MH-60S,H-60,ROTOR,6/25/2014 19:55,37,
1437,2,Complete,102,SQD-27,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,163934,AH-1W,H-1,ROTOR,6/25/2014 20:00,65,
1438,1,Cancelled,102,SQD-112,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,167923,KC-130J,C-130,FIXED WING,6/26/2014 1:23,117,Crack
1440,2,Complete,102,SQD-33,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,168533,MH-60S,H-60,ROTOR,6/30/2014 19:11,68,BUSHING REPAIR
1446,2,Passed for Action,102,SQD-18,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,161184,CH-53E,H-53,ROTOR,7/6/2014 20:57,34,
1449,2,Deleted,100,SQD-106,Philippines,Philippines,PACIFIC,120.514596,15.180142,164738,FA-18D,F-18 LEGACY,FIXED WING,7/8/2014 2:33,118,PANEL REPAIR
1450,2,Complete,102,SQD-18,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,164784,CH-53E,H-53,ROTOR,7/8/2014 2:58,115,
1451,2,Cancelled,102,SQD-18,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,162518,CH-53E,H-53,ROTOR,7/8/2014 3:01,53,
1452,2,Complete,102,SQD-6,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,162507,MH-53E,H-53,ROTOR,7/8/2014 18:22,103,Crack
1454,2,Complete,102,SQD-4,Pohang Korea,Korea,PACIFIC,129.354604,36.015563,163066,MH-53E,H-53,ROTOR,7/9/2014 2:39,74,Crack
1455,2,Complete,102,SQD-106,Hawaii,Hawaii,PACIFIC,-157.767813,21.447572,164209,FA-18C,F-18 LEGACY,FIXED WING,7/9/2014 2:42,53,FUEL CELL
1457,1,Complete,102,SQD-118,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,166734,MV-22B,V-22,ROTOR,7/13/2014 18:20,79,
1458,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164674,FA-18D,F-18 LEGACY,FIXED WING,7/15/2014 20:27,63,Crack
1462,2,Cancelled,102,SQD-18,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,162518,CH-53E,H-53,ROTOR,7/20/2014 20:19,82,
1464,2,Complete,102,SQD-9,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,162491,CH-53E,H-53,ROTOR,7/20/2014 20:42,30,
1467,1,Complete,102,SQD-118,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,167921,MV-22B,V-22,ROTOR,7/23/2014 1:41,102,
1471,2,Complete,102,SQD-9,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,162518,CH-53E,H-53,ROTOR,7/24/2014 19:25,88,
1472,2,Passed for Action,102,SQD-106,Hawaii,Hawaii,PACIFIC,-157.767813,21.447572,164273,FA-18C,F-18 LEGACY,FIXED WING,7/24/2014 19:47,75,BUSHING REPAIR
1474,1,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164945,FA-18D,F-18 LEGACY,FIXED WING,7/27/2014 18:25,105,BUSHING REPAIR
1475,1,Complete,102,SQD-118,Afghanistan,Afghanistan,CENTCOM,63.800354,31.313168,168010,MV-22B,V-22,ROTOR,7/27/2014 18:32,21,
1476,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164659,FA-18D,F-18 LEGACY,FIXED WING,7/28/2014 0:51,87,Crack
1477,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164653,FA-18D,F-18 LEGACY,FIXED WING,7/28/2014 0:59,52,Crack
1478,2,Cancelled,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164662,FA-18D,F-18 LEGACY,FIXED WING,7/28/2014 22:52,67,BUSHING REPAIR
1480,2,Complete,102,SQD-4,Pohang Korea,Korea,PACIFIC,129.354604,36.015563,163066,MH-53E,H-53,ROTOR,7/30/2014 20:05,72,Crack
1482,2,Cancelled,102,SQD-102,NIPPI,Japan,PACIFIC,139.482422,35.569842,164662,FA-18D,F-18 LEGACY,FIXED WING,7/30/2014 20:41,91,
1483,2,PMI Concurrent,102,SQD-102,NIPPI,Japan,PACIFIC,139.482422,35.569842,164662,FA-18D,F-18 LEGACY,FIXED WING,7/31/2014 1:58,38,
1484,2,Complete,102,SQD-105,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,162469,FA-18A,F-18 LEGACY,FIXED WING,7/31/2014 2:12,30,BUSHING REPAIR
1485,2,Complete,102,SQD-105,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,163142,FA-18A,F-18 LEGACY,FIXED WING,7/31/2014 2:46,83,BUSHING REPAIR
1486,2,Complete,102,SQD-105,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,162469,FA-18A,F-18 LEGACY,FIXED WING,7/31/2014 2:53,6,BUSHING REPAIR
